SpecieKey,AppClass,Taxon,Class,Order_Info,Family,Genus,Origin
2570,II,Rhipsalis ewaldiana,,Caryophyllales,Cactaceae,Rhipsalis,
2571,II,Rhipsalis ewaldiana,,Caryophyllales,Cactaceae,Rhipsalis,NL
2572,II,Rhipsalis goebeliana,,Caryophyllales,Cactaceae,Rhipsalis,
2573,II,Rhipsalis grandiflora,,Caryophyllales,Cactaceae,Rhipsalis,
2574,II,Rhipsalis hybrid,,Caryophyllales,Cactaceae,Rhipsalis,
2575,II,Rhipsalis lindbergiana,,Caryophyllales,Cactaceae,Rhipsalis,
2576,II,Rhipsalis mesembryanthemoides,,Caryophyllales,Cactaceae,Rhipsalis,
2577,II,Rhipsalis mesembryanthemoides,,Caryophyllales,Cactaceae,Rhipsalis,ZW
2578,II,Rhipsalis mesembryanthoides,,Caryophyllales,Cactaceae,Rhipsalis,
2579,II,Rhipsalis micrantha,,Caryophyllales,Cactaceae,Rhipsalis,
2580,II,Rhipsalis neves-armondii,,Caryophyllales,Cactaceae,Rhipsalis,
2581,II,Rhipsalis neves-armondii,,Caryophyllales,Cactaceae,Rhipsalis,ZW
2582,II,Rhipsalis neves-armondii,,Caryophyllales,Cactaceae,Rhipsalis,NL
2583,II,Rhipsalis pachyptera,,Caryophyllales,Cactaceae,Rhipsalis,
2584,II,Rhipsalis paradoxa,,Caryophyllales,Cactaceae,Rhipsalis,
2585,II,Rhipsalis pentaptera,,Caryophyllales,Cactaceae,Rhipsalis,
2586,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,
2587,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,ZW
2588,II,Rhipsalis pilocarpa,,Caryophyllales,Cactaceae,Rhipsalis,NL
2589,II,Rhipsalis pulchra,,Caryophyllales,Cactaceae,Rhipsalis,
2590,II,Rhipsalis puniceodiscus,,Caryophyllales,Cactaceae,Rhipsalis,
2591,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,
2592,II,Rhipsalis teres,,Caryophyllales,Cactaceae,Rhipsalis,NL
2593,II,Rhipsalis trigona,,Caryophyllales,Cactaceae,Rhipsalis,
2594,II,Schlumbergera spp.,,Caryophyllales,Cactaceae,Schlumbergera,
2595,II,Schlumbergera exotica,,Caryophyllales,Cactaceae,Schlumbergera,
2596,II,Schlumbergera gaertneri,,Caryophyllales,Cactaceae,Schlumbergera,
2597,II,Schlumbergera hybrid,,Caryophyllales,Cactaceae,Schlumbergera,
2598,II,Schlumbergera hybrid,,Caryophyllales,Cactaceae,Schlumbergera,XX
2599,II,Schlumbergera microsphaerica,,Caryophyllales,Cactaceae,Schlumbergera,
2600,II,Schlumbergera orssichiana,,Caryophyllales,Cactaceae,Schlumbergera,
2601,II,Schlumbergera rosea,,Caryophyllales,Cactaceae,Schlumbergera,
2602,II,Schlumbergera russelliana,,Caryophyllales,Cactaceae,Schlumbergera,
2603,II,Schlumbergera truncata,,Caryophyllales,Cactaceae,Schlumbergera,
2604,II,Selenicereus anthonyanus,,Caryophyllales,Cactaceae,Selenicereus,
2605,II,Selenicereus chrysocardium,,Caryophyllales,Cactaceae,Selenicereus,
2606,II,Selenicereus dorschianus,,Caryophyllales,Cactaceae,Selenicereus,
2607,II,Selenicereus grandiflorus,,Caryophyllales,Cactaceae,Selenicereus,US
2608,II,Selenicereus grandiflorus,,Caryophyllales,Cactaceae,Selenicereus,
2609,II,Stenocactus spp.,,Caryophyllales,Cactaceae,Stenocactus,
2610,II,Stenocactus crispatus,,Caryophyllales,Cactaceae,Stenocactus,
2611,II,Stenocactus multicostatus,,Caryophyllales,Cactaceae,Stenocactus,
2612,II,Stenocactus ochoterenanus,,Caryophyllales,Cactaceae,Stenocactus,
2613,II,Stenocactus phyllacanthus,,Caryophyllales,Cactaceae,Stenocactus,
2614,II,Stenocactus sulphureus,,Caryophyllales,Cactaceae,Stenocactus,
2615,II,Stenocactus vaupelianus,,Caryophyllales,Cactaceae,Stenocactus,
2616,II,Stenocereus dumortieri,,Caryophyllales,Cactaceae,Stenocereus,
2617,II,Stenocereus fricii,,Caryophyllales,Cactaceae,Stenocereus,
2618,II,Stenocereus pruinosus,,Caryophyllales,Cactaceae,Stenocereus,
2619,II,Stenocereus queretaroensis,,Caryophyllales,Cactaceae,Stenocereus,
2620,II,Stenocereus thurberi,,Caryophyllales,Cactaceae,Stenocereus,
2621,II,Stetsonia spp.,,Caryophyllales,Cactaceae,Stetsonia,
2622,II,Stetsonia coryne,,Caryophyllales,Cactaceae,Stetsonia,
2623,II,Strophocactus spp.,,Caryophyllales,Cactaceae,Strophocactus,
2624,II,Tephrocactus spp.,,Caryophyllales,Cactaceae,Tephrocactus,
2625,II,Tephrocactus alexanderi,,Caryophyllales,Cactaceae,Tephrocactus,
2626,II,Tephrocactus aoracanthus,,Caryophyllales,Cactaceae,Tephrocactus,
2627,II,Tephrocactus articulatus,,Caryophyllales,Cactaceae,Tephrocactus,
2628,II,Tephrocactus molinensis,,Caryophyllales,Cactaceae,Tephrocactus,
2629,II,Thelocactus bicolor,,Caryophyllales,Cactaceae,Thelocactus,
2630,II,Thelocactus hexaedrophorus,,Caryophyllales,Cactaceae,Thelocactus,
2631,II,Thelocactus macdowellii,,Caryophyllales,Cactaceae,Thelocactus,
2632,II,Thelocactus setispinus,,Caryophyllales,Cactaceae,Thelocactus,
2633,II,Weberbauerocereus spp.,,Caryophyllales,Cactaceae,Weberbauerocereus,
2634,II,Weberbauerocereus rauhii,,Caryophyllales,Cactaceae,Weberbauerocereus,
2635,II,Weberbauerocereus weberbaueri,,Caryophyllales,Cactaceae,Weberbauerocereus,
2636,II,Weberbauerocereus winterianus,,Caryophyllales,Cactaceae,Weberbauerocereus,
2637,II,Lama spp.,Mammalia,Artiodactyla,Camelidae,Lama,
2638,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,AR
2639,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,PE
2640,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,
2641,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,CL
2642,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,AR
2643,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,BO
2644,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,PE
2645,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,
2646,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CL
2647,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,IT
2648,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,
2649,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CA
2650,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,XX
2651,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,RO
2652,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,RU
2653,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,SE
2654,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US
2655,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,ID
2656,II,Canis lupus crassodon,Mammalia,Carnivora,Canidae,Canis,
2657,II,Canis lupus irremotus,Mammalia,Carnivora,Canidae,Canis,CA
2658,II,Canis lupus irremotus,Mammalia,Carnivora,Canidae,Canis,
2659,II,Canis lupus monstrabilis,Mammalia,Carnivora,Canidae,Canis,
2660,II,Chrysocyon brachyurus,Mammalia,Carnivora,Canidae,Chrysocyon,
2661,II,Cuon alpinus,Mammalia,Carnivora,Canidae,Cuon,
2662,II,Lycalopex culpaeus,Mammalia,Carnivora,Canidae,Lycalopex,
2663,II,Lycalopex culpaeus,Mammalia,Carnivora,Canidae,Lycalopex,AR
2664,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,AR
2665,II,Lycalopex griseus,Mammalia,Carnivora,Canidae,Lycalopex,
2666,II,Lycalopex gymnocercus,Mammalia,Carnivora,Canidae,Lycalopex,AR
2667,II,Lycalopex gymnocercus,Mammalia,Carnivora,Canidae,Lycalopex,
2668,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,
2669,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,UA
2670,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,SD
2671,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,OM
2672,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,LV
2673,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,NL
2674,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,FJ
2675,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,
2676,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,XX
2677,II,Carcharhinus longimanus,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Carcharhinus,US
2678,II,Carettochelys insculpta,Reptilia,Testudines,Carettochelyidae,Carettochelys,XX
2679,II,Caryophyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,XX
2680,II,Caryophyllia huinayensis,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,
2681,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,
2682,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,AU
2683,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,ID
2684,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,XX
2685,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,FM
2686,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,TO
2687,II,Cladocora caespitosa,Anthozoa,Scleractinia,Caryophylliidae,Cladocora,
2688,II,Desmophyllum spp.,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,
2689,II,Desmophyllum spp.,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,XX
2690,II,Desmophyllum dianthus,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,XX
2691,II,Desmophyllum dianthus,Anthozoa,Scleractinia,Caryophylliidae,Desmophyllum,
2692,II,Euphyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2693,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2694,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,AU
2695,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2696,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,XX
2697,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SB
2698,II,Euphyllia ancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,FM
2699,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2700,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,TO
2701,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2702,II,Euphyllia cristata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,TR
2703,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2704,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,TO
2705,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,AU
2706,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2707,II,Euphyllia fimbriata,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2708,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2709,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,TO
2710,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,AU
2711,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2712,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,XX
2713,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SB
2714,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,FJ
2715,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,FM
2716,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2717,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2718,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,AU
2719,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,FJ
2720,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SB
2721,II,Euphyllia paraancora,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,TO
2722,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2723,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2724,II,Euphyllia paradivisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SB
2725,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,
2726,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,ID
2727,II,Eusmilia fastigiata,Anthozoa,Scleractinia,Caryophylliidae,Eusmilia,
2728,II,Lophelia spp.,Anthozoa,Scleractinia,Caryophylliidae,Lophelia,XX
2729,II,Lophelia pertusa,Anthozoa,Scleractinia,Caryophylliidae,Lophelia,
2730,II,Paracyathus spp.,Anthozoa,Scleractinia,Caryophylliidae,Paracyathus,
2731,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,
2732,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,ID
2733,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,SB
2734,II,Physogyra lichtensteini,Anthozoa,Scleractinia,Caryophylliidae,Physogyra,FM
2735,II,Plerogyra spp.,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,
2736,II,Plerogyra simplex,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,
2737,II,Plerogyra simplex,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,ID
2738,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,
2739,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,ID
2740,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,AU
2741,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,XX
2742,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,SB
2743,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,FM
2744,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,
2745,II,Plerogyra turbida,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,ID
2746,II,Solenosmilia spp.,Anthozoa,Scleractinia,Caryophylliidae,Solenosmilia,XX
2747,II,Solenosmilia variabilis,Anthozoa,Scleractinia,Caryophylliidae,Solenosmilia,
2748,II,Stephanocyathus diadema,Anthozoa,Scleractinia,Caryophylliidae,Stephanocyathus,BS
2749,II,Stephanocyathus diadema,Anthozoa,Scleractinia,Caryophylliidae,Stephanocyathus,XX
2750,II,Tethocyathus endesa,Anthozoa,Scleractinia,Caryophylliidae,Tethocyathus,
2751,II,Thalamophyllia spp.,Anthozoa,Scleractinia,Caryophylliidae,Thalamophyllia,
2752,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,HU
2753,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,
2754,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,DE
2755,II,Callithrix geoffroyi,Mammalia,Primates,Cebidae,Callithrix,
2756,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,
2757,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,ZA
2758,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,DE
2759,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,XX
2760,II,Callithrix jacchus,Mammalia,Primates,Cebidae,Callithrix,FR
2761,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,
2762,II,Callithrix penicillata,Mammalia,Primates,Cebidae,Callithrix,ZA
2763,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,
2764,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,BG
2765,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,DE
2766,II,Callithrix pygmaea,Mammalia,Primates,Cebidae,Callithrix,NL
2767,II,Cebus spp.,Mammalia,Primates,Cebidae,Cebus,
2768,II,Cebus spp.,Mammalia,Primates,Cebidae,Cebus,XX
2769,II,Cebus albifrons,Mammalia,Primates,Cebidae,Cebus,
2770,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,FR
2771,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,
2772,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US
2773,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,FR
2774,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,
2775,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,US
2776,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,XX
2777,II,Cebus flavius,Mammalia,Primates,Cebidae,Cebus,XX
2778,II,Cebus libidinosus,Mammalia,Primates,Cebidae,Cebus,
2779,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,
2780,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,UA
2781,II,Cebus xanthosternos,Mammalia,Primates,Cebidae,Cebus,
2782,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,
2783,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,
2784,II,Saguinus imperator,Mammalia,Primates,Cebidae,Saguinus,DE
2785,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,DE
2786,II,Saguinus labiatus,Mammalia,Primates,Cebidae,Saguinus,
2787,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,
2788,II,Saguinus mystax,Mammalia,Primates,Cebidae,Saguinus,
2789,II,Saguinus nigricollis,Mammalia,Primates,Cebidae,Saguinus,
2790,II,Saimiri spp.,Mammalia,Primates,Cebidae,Saimiri,
2791,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,FR
2792,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,
2793,II,Saimiri boliviensis,Mammalia,Primates,Cebidae,Saimiri,IL
2794,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,
2795,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,SR
2796,II,Cercocebus spp.,Mammalia,Primates,Cercopithecidae,Cercocebus,
2797,II,Cercocebus agilis,Mammalia,Primates,Cercopithecidae,Cercocebus,
2798,II,Cercocebus agilis,Mammalia,Primates,Cercopithecidae,Cercocebus,XX
2799,II,Cercocebus atys,Mammalia,Primates,Cercopithecidae,Cercocebus,
2800,II,Cercocebus sanjei,Mammalia,Primates,Cercopithecidae,Cercocebus,
2801,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2802,II,Cercopithecus albogularis,Mammalia,Primates,Cercopithecidae,Cercopithecus,XX
2803,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2804,II,Cercopithecus cephus,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2805,II,Cercopithecus denti,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2806,II,Cercopithecus dryas,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2807,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2808,II,Cercopithecus mitis,Mammalia,Primates,Cercopithecidae,Cercopithecus,XX
2809,II,Cercopithecus mona,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2810,II,Cercopithecus mona,Mammalia,Primates,Cercopithecidae,Cercopithecus,XX
2811,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2812,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,UA
2813,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2814,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2815,II,Cercopithecus solatus,Mammalia,Primates,Cercopithecidae,Cercopithecus,XX
2816,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,XX
2817,II,Cercopithecus wolfi,Mammalia,Primates,Cercopithecidae,Cercopithecus,
2818,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,
2819,II,Chlorocebus spp.,Mammalia,Primates,Cercopithecidae,Chlorocebus,XX
2820,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BB
2821,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,
2822,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,XX
2823,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CH
2824,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GB
2825,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,AT
2826,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US
2827,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP
2828,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA
2829,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,TD
2830,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,
2831,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZW
2832,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA
2833,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA
2834,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,
2835,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,KN
2836,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,JP
2837,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,XX
2838,II,Chlorocebus tantalus,Mammalia,Primates,Cercopithecidae,Chlorocebus,
2839,II,Colobus spp.,Mammalia,Primates,Cercopithecidae,Colobus,XX
2840,II,Colobus angolensis,Mammalia,Primates,Cercopithecidae,Colobus,XX
2841,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,
2842,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CM
2843,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,TZ
2844,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,XX
2845,II,Colobus satanas,Mammalia,Primates,Cercopithecidae,Colobus,AO
2846,II,Colobus satanas,Mammalia,Primates,Cercopithecidae,Colobus,XX
2847,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,
2848,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CM
2849,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,TD
2850,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,CD
2851,II,Lophocebus albigena,Mammalia,Primates,Cercopithecidae,Lophocebus,XX
2852,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,XX
2853,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,
2854,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,XX
2855,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,MN
2856,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,
2857,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MU
2858,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,VN
2859,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CN
2860,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,
2861,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PH
2862,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,ID
2863,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,KH
2864,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US
2865,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MR
2866,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,SG
2867,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,FR
2868,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,XX
2869,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,PG
2870,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,JP
2871,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU
2872,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GB
2873,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CL
